epoch,container,mem_bytes,mem_perc,cpu_perc,restarts
1788768938,siem_api,61624811,11.48,4.86,0
1788769001,event_collector,48758784,9.08,12.27,0
1788769001,scoring_engine,31310479,5.83,8.59,0
1788769001,config_service,25553797,4.76,0.13,0
1788769001,siem_api,58363740,10.87,9.72,0
1788769063,event_collector,48171581,8.97,9.98,0
1788769063,scoring_engine,29223813,5.44,5.86,0
1788769063,config_service,22261268,4.15,0.12,0
1788769063,siem_api,57724108,10.75,8.59,0
1788769126,event_collector,49020928,9.13,11.90,0
1788769126,scoring_engine,30450647,5.67,7.40,0
1788769126,config_service,22355640,4.16,0.13,0
1788769126,siem_api,57283706,10.67,4.65,0
1788769188,event_collector,50352619,9.38,13.17,0
1788769188,scoring_engine,30408704,5.66,8.14,0
1788769188,config_service,22376611,4.17,0.14,0
1788769188,siem_api,58562969,10.91,14.77,0
1788769251,event_collector,49387929,9.20,14.10,0
1788769251,scoring_engine,27336376,5.09,8.83,0
1788769251,config_service,19325255,3.60,0.12,0
1788769251,siem_api,57986252,10.80,6.65,0
1788769314,event_collector,49912217,9.30,11.97,0
1788769314,scoring_engine,26612858,4.96,7.30,0
1788769314,config_service,18895339,3.52,0.12,0
1788769314,siem_api,56319016,10.49,6.61,0
1788769378,event_collector,51086622,9.52,8.83,0
1788769378,scoring_engine,30891048,5.75,6.76,0
1788769378,config_service,8982102,1.67,0.18,0
1788769378,siem_api,53624176,9.99,2.22,0
1788770186,event_collector,46451916,8.65,14.75,0
1788770186,scoring_engine,40674263,7.58,7.92,0
1788770186,config_service,5173673,0.96,0.15,0
1788770186,siem_api,44375736,8.26,5.43,0
1788770249,event_collector,51013222,9.50,12.83,0
1788770249,scoring_engine,39982202,7.45,7.96,0
1788770249,config_service,5206179,0.97,0.12,0
1788770249,siem_api,50415534,9.39,7.85,0
1788770313,event_collector,52240056,9.73,13.07,0
1788770313,scoring_engine,40506490,7.54,7.72,0
1788770313,config_service,5226102,0.97,0.14,0
1788770313,siem_api,50614763,9.43,4.95,0
1788770375,event_collector,53110374,9.89,11.60,0
1788770375,scoring_engine,40821063,7.60,7.25,0
1788770375,config_service,5226102,0.97,0.13,0
1788770375,siem_api,49828331,9.28,7.02,0
1788770438,event_collector,54756638,10.20,12.30,0
1788770438,scoring_engine,40632320,7.57,7.64,0
1788770438,config_service,5238685,0.98,0.13,0
1788770438,siem_api,49870274,9.29,3.50,0
1788770500,event_collector,54253322,10.11,10.34,0
1788770500,scoring_engine,40967864,7.63,6.82,0
1788770500,config_service,5247074,0.98,0.12,0
1788770500,siem_api,50551848,9.42,5.75,0
1788770562,event_collector,54651781,10.18,13.76,0
1788770562,scoring_engine,41135636,7.66,8.73,0
1788770562,config_service,5320474,0.99,0.13,0
1788770562,siem_api,52900659,9.85,1.94,0
1788770625,event_collector,55176069,10.28,12.55,0
1788770625,scoring_engine,40810577,7.60,7.20,0
1788770625,config_service,5324668,0.99,0.14,0
1788770625,siem_api,53225717,9.91,7.44,0
1788770687,event_collector,54767124,10.20,12.06,0
1788770687,scoring_engine,40863006,7.61,7.70,0
1788770687,config_service,5378146,1.00,0.15,0
1788770687,siem_api,52124712,9.71,1.30,0
1788770750,event_collector,56224645,10.47,11.15,0
1788770750,scoring_engine,40433090,7.53,5.89,0
1788770750,config_service,5803868,1.08,0.12,0
1788770750,siem_api,54242836,10.10,10.10,0
1788770812,event_collector,56214159,10.47,10.55,0
1788770812,scoring_engine,41492152,7.73,7.49,0
1788770812,config_service,6278873,1.17,0.13,0
1788770812,siem_api,56339988,10.49,8.23,0
1788770875,event_collector,57231278,10.66,10.92,0
1788770875,scoring_engine,41282437,7.69,6.77,0
1788770875,config_service,6287261,1.17,0.12,0
1788770875,siem_api,56161730,10.46,8.97,0
1788770937,event_collector,57367592,10.69,10.79,0
1788770937,scoring_engine,41250979,7.68,6.58,0
1788770937,config_service,6287261,1.17,0.10,0
1788770937,siem_api,56539217,10.53,5.70,0
1788771000,event_collector,41890611,7.80,13.38,0
1788771000,scoring_engine,24358420,4.54,7.84,0
1788771000,config_service,2662334,0.50,0.14,0
1788771000,siem_api,39709573,7.40,6.48,0
1788771071,event_collector,49387929,9.20,16.40,0
1788771071,scoring_engine,22858956,4.26,9.15,0
1788771071,config_service,2600468,0.48,0.15,0
1788771071,siem_api,61415096,11.44,2.18,0
1788771381,event_collector,43589304,8.12,16.80,0
1788771381,scoring_engine,18685624,3.48,8.66,0
1788771381,config_service,2056257,0.38,0.15,0
1788771381,siem_api,47605350,8.87,9.19,0
1788771446,event_collector,44616908,8.31,10.65,0
1788771446,scoring_engine,19828572,3.69,6.94,0
1788771446,config_service,2138046,0.40,0.12,0
1788771446,siem_api,53529804,9.97,8.37,0
1788771508,event_collector,45854228,8.54,9.62,0
1788771508,scoring_engine,18874368,3.52,6.01,0
1788771508,config_service,2150629,0.40,0.14,0
1788771508,siem_api,52103741,9.71,7.09,0
1788771570,event_collector,49618616,9.24,9.03,0
1788771570,scoring_engine,19209912,3.58,5.80,0
1788771570,config_service,2150629,0.40,0.13,0
1788771570,siem_api,53687091,10.00,9.28,0
1788771633,event_collector,49283072,9.18,10.21,0
1788771633,scoring_engine,20090716,3.74,6.04,0
1788771633,config_service,2199912,0.41,0.13,0
1788771633,siem_api,52764344,9.83,7.10,0
1788771695,event_collector,50625249,9.43,11.58,0
1788771695,scoring_engine,19713228,3.67,6.57,0
1788771695,config_service,2273312,0.42,0.11,0
1788771695,siem_api,51726254,9.63,7.61,0
1788771758,event_collector,50184847,9.35,8.46,0
1788771758,scoring_engine,19828572,3.69,5.06,0
1788771758,config_service,2330984,0.43,0.11,0
1788771758,siem_api,51946455,9.68,8.55,0
1788771820,event_collector,50059018,9.32,11.07,0
1788771820,scoring_engine,20248002,3.77,6.87,0
1788771820,config_service,2335178,0.43,0.11,0
1788771820,siem_api,53760491,10.01,6.86,0
1788771883,event_collector,50331648,9.38,9.89,0
1788771883,scoring_engine,21023948,3.92,6.81,0
1788771883,config_service,2355101,0.44,0.13,0
1788771883,siem_api,53949235,10.05,5.90,0
1788771945,event_collector,49325015,9.19,10.32,0
1788771945,scoring_engine,19115540,3.56,6.46,0
1788771945,config_service,2887778,0.54,0.12,0
1788771945,siem_api,56885248,10.60,3.90,0
1788772007,event_collector,49912217,9.30,10.37,0
1788772007,scoring_engine,18454937,3.44,6.37,0
1788772007,config_service,2920284,0.54,0.12,0
1788772007,siem_api,55993958,10.43,5.70,0
1788772070,event_collector,49891246,9.29,10.12,0
1788772070,scoring_engine,18182307,3.39,6.25,0
1788772070,config_service,2924478,0.54,0.12,0
1788772070,siem_api,57388564,10.69,5.18,0
1788772132,event_collector,50488934,9.40,9.81,0
1788772132,scoring_engine,18119393,3.38,5.90,0
1788772132,config_service,2924478,0.54,0.11,0
1788772132,siem_api,55710842,10.38,11.31,0
1788772195,event_collector,51296337,9.55,9.72,0
1788772195,scoring_engine,18213765,3.39,6.52,0
1788772195,config_service,2928672,0.55,0.12,0
1788772195,siem_api,57105448,10.64,15.16,0
1788772257,event_collector,51023708,9.50,15.04,0
1788772257,scoring_engine,19629342,3.66,7.02,0
1788772257,config_service,2871001,0.53,0.13,0
1788772257,siem_api,52649000,9.81,6.50,0
1788772319,event_collector,50813992,9.47,11.57,0
1788772319,scoring_engine,18245222,3.40,7.03,0
1788772319,config_service,2818572,0.52,0.12,0
1788772319,siem_api,52690944,9.82,4.78,0
1788772382,event_collector,51956940,9.68,12.88,0
1788772382,scoring_engine,19723714,3.67,8.09,0
1788772382,config_service,2821718,0.53,0.12,0
1788772382,siem_api,53781463,10.02,4.46,0
1788772444,event_collector,52355399,9.75,13.75,0
1788772444,scoring_engine,19545456,3.64,8.51,0
1788772444,config_service,2932867,0.55,0.11,0
1788772444,siem_api,52669972,9.81,3.10,0
1788772507,event_collector,52313456,9.74,12.61,0
1788772507,scoring_engine,21118320,3.93,7.74,0
1788772507,config_service,2932867,0.55,0.12,0
1788772507,siem_api,53320089,9.93,5.29,0
1788772569,event_collector,51212451,9.54,10.15,0
1788772569,scoring_engine,18654167,3.48,6.77,0
1788772569,config_service,2851078,0.53,0.11,0
1788772569,siem_api,56602132,10.54,4.99,0
1788772632,event_collector,51610910,9.61,10.65,0
1788772632,scoring_engine,18821939,3.50,6.55,0
1788772632,config_service,2851078,0.53,0.13,0
1788772632,siem_api,56822333,10.58,8.15,0
1788772694,event_collector,51243909,9.55,11.79,0
1788772694,scoring_engine,19220398,3.58,7.82,0
1788772694,config_service,2851078,0.53,0.11,0
1788772694,siem_api,56434360,10.51,5.23,0
1788772757,event_collector,51694796,9.63,11.08,0
1788772757,scoring_engine,19084083,3.56,6.40,0
1788772757,config_service,2851078,0.53,0.10,0
1788772757,siem_api,58216939,10.84,8.62,0
1788772819,event_collector,51359252,9.57,9.83,0
1788772819,scoring_engine,18874368,3.51,6.10,0
1788772819,config_service,2851078,0.53,0.13,0
1788772819,siem_api,56298045,10.49,9.96,0
1788772881,event_collector,52145684,9.71,10.70,0
1788772881,scoring_engine,18255708,3.40,6.79,0
1788772881,config_service,2851078,0.53,0.12,0
1788772881,siem_api,55564042,10.35,9.70,0
1788772944,event_collector,51736739,9.64,10.06,0
1788772944,scoring_engine,18360565,3.42,6.12,0
1788772944,config_service,2851078,0.53,0.13,0
1788772944,siem_api,57189335,10.65,12.76,0
1788773006,event_collector,52250542,9.73,10.44,0
1788773006,scoring_engine,18381537,3.42,6.82,0
1788773006,config_service,2851078,0.53,0.12,0
1788773006,siem_api,57556336,10.72,7.64,0
1788773069,event_collector,52093255,9.70,12.29,0
1788773069,scoring_engine,19335741,3.60,7.21,0
1788773069,config_service,2851078,0.53,0.11,0
1788773069,siem_api,57545850,10.72,5.42,0
1788773131,event_collector,51684311,9.63,11.76,0
1788773131,scoring_engine,19178455,3.57,7.55,0
1788773131,config_service,2859466,0.53,0.11,0
1788773131,siem_api,56193187,10.47,3.74,0
1788773193,event_collector,52156170,9.72,13.14,0
1788773193,scoring_engine,19063111,3.55,8.75,0
1788773193,config_service,2859466,0.53,0.14,0
1788773193,siem_api,56350474,10.50,6.27,0
1788773256,event_collector,52837744,9.84,12.95,0
1788773256,scoring_engine,19167969,3.57,7.76,0
1788773256,config_service,2924478,0.54,0.12,0
1788773256,siem_api,57388564,10.69,4.69,0
1788773318,event_collector,52575600,9.79,9.67,0
1788773318,scoring_engine,19241369,3.58,6.23,0
1788773318,config_service,2928672,0.55,0.11,0
1788773318,siem_api,58101596,10.82,4.54,0
1788773381,event_collector,52313456,9.74,10.54,0
1788773381,scoring_engine,18654167,3.47,6.79,0
1788773381,config_service,2932867,0.55,0.13,0
1788773381,siem_api,57514393,10.71,8.18,0
1788773443,event_collector,52061798,9.70,8.61,0
1788773443,scoring_engine,19304284,3.60,5.82,0
1788773443,config_service,2937061,0.55,0.13,0
1788773443,siem_api,57828966,10.77,13.90,0
1788773505,event_collector,51894026,9.67,12.95,0
1788773505,scoring_engine,18979225,3.54,7.96,0
1788773505,config_service,2948595,0.55,0.13,0
1788773505,siem_api,57692651,10.75,2.67,0
1788773568,event_collector,52009369,9.69,10.95,0
1788773568,scoring_engine,18989711,3.54,6.92,0
1788773568,config_service,2948595,0.55,0.13,0
1788773568,siem_api,57315164,10.68,9.66,0
1788773630,event_collector,51789168,9.65,11.29,0
1788773630,scoring_engine,18821939,3.51,7.05,0
1788773630,config_service,2952790,0.55,0.13,0
1788773630,siem_api,58667827,10.93,5.25,0
1788773693,event_collector,52596572,9.80,11.09,0
1788773693,scoring_engine,19692257,3.67,6.74,0
1788773693,config_service,2952790,0.55,0.12,0
1788773693,siem_api,59894661,11.16,2.66,0
1788773755,event_collector,52428800,9.76,13.54,0
1788773755,scoring_engine,19639828,3.66,8.46,0
1788773755,config_service,3620732,0.67,0.10,0
1788773755,siem_api,58741227,10.94,5.11,0
1788773818,event_collector,51841597,9.66,12.96,0
1788773818,scoring_engine,19409141,3.62,8.15,0
1788773818,config_service,3174039,0.59,0.15,0
1788773818,siem_api,57126420,10.64,8.53,0
1788773880,event_collector,51715768,9.63,10.01,0
1788773880,scoring_engine,18329108,3.41,6.37,0
1788773880,config_service,3128950,0.58,0.13,0
1788773880,siem_api,57199820,10.65,7.91,0
1788773943,event_collector,51642368,9.62,12.56,0
1788773943,scoring_engine,18696110,3.48,7.90,0
1788773943,config_service,3248488,0.61,0.15,0
1788773943,siem_api,57881395,10.78,4.01,0
1788774005,event_collector,51988398,9.68,10.18,0
1788774005,scoring_engine,18538823,3.45,6.60,0
1788774005,config_service,3088056,0.58,0.13,0
1788774005,siem_api,56444846,10.51,6.75,0
1788774068,event_collector,51338280,9.56,16.10,0
1788774068,scoring_engine,18591252,3.46,7.50,0
1788774068,config_service,3055550,0.57,0.14,0
1788774068,siem_api,56969134,10.61,4.34,0
1788774130,event_collector,49681530,9.25,11.42,0
1788774130,scoring_engine,18213765,3.39,6.97,0
1788774130,config_service,3010461,0.56,0.14,0
1788774130,siem_api,55039754,10.25,6.75,0
1788774193,event_collector,50342133,9.38,13.62,0
1788774193,scoring_engine,17899192,3.33,7.87,0
1788774193,config_service,3010461,0.56,0.12,0
1788774193,siem_api,60041461,11.18,2.79,0
1788774255,event_collector,50321162,9.37,10.25,0
1788774255,scoring_engine,18308136,3.41,6.38,0
1788774255,config_service,3014656,0.56,0.14,0
1788774255,siem_api,63197675,11.77,9.62,0
1788774318,event_collector,50939822,9.49,12.62,0
1788774318,scoring_engine,18035507,3.36,7.88,0
1788774318,config_service,3023044,0.56,0.10,0
1788774318,siem_api,62558044,11.65,5.66,0
1788774380,event_collector,51180994,9.53,12.78,0
1788774380,scoring_engine,18140364,3.38,5.93,0
1788774380,config_service,3042967,0.57,0.12,0
1788774380,siem_api,60586721,11.29,11.15,0
1788774443,event_collector,51390709,9.57,11.20,0
1788774443,scoring_engine,17836277,3.32,6.93,0
1788774443,config_service,3047161,0.57,0.12,0
1788774443,siem_api,61352181,11.43,7.70,0
1788774505,event_collector,51296337,9.55,10.93,0
1788774505,scoring_engine,18087936,3.37,6.95,0
1788774505,config_service,3076521,0.57,0.15,0
1788774505,siem_api,59045314,11.00,6.61,0
1788774568,event_collector,52428800,9.77,9.37,0
1788774568,scoring_engine,17490247,3.26,6.41,0
1788774568,config_service,3080716,0.57,0.13,0
1788774568,siem_api,59821260,11.14,7.24,0
1788774630,event_collector,51160023,9.53,10.96,0
1788774630,scoring_engine,17899192,3.33,6.59,0
1788774630,config_service,3088056,0.58,0.13,0
1788774630,siem_api,58363740,10.87,8.21,0
1788774693,event_collector,50551848,9.42,10.84,0
1788774693,scoring_engine,16934502,3.15,6.50,0
1788774693,config_service,3038773,0.57,0.11,0
1788774693,siem_api,55396270,10.32,11.42,0
1788774755,event_collector,50352619,9.38,10.88,0
1788774755,scoring_engine,17490247,3.26,6.65,0
1788774755,config_service,2997878,0.56,0.12,0
1788774755,siem_api,54714695,10.19,10.97,0
1788774818,event_collector,50572820,9.42,11.15,0
1788774818,scoring_engine,17469276,3.25,6.93,0
1788774818,config_service,3027238,0.56,0.12,0
1788774818,siem_api,56224645,10.47,7.21,0
1788774880,event_collector,50027560,9.32,11.43,0
1788774880,scoring_engine,17815306,3.32,6.91,0
1788774880,config_service,3027238,0.56,0.14,0
1788774880,siem_api,54892953,10.22,10.48,0
1788774942,event_collector,51034193,9.51,10.79,0
1788774942,scoring_engine,17658019,3.29,6.61,0
1788774942,config_service,3027238,0.56,0.12,0
1788774942,siem_api,54043607,10.07,14.10,0
1788775005,event_collector,51222937,9.54,10.97,0
1788775005,scoring_engine,18035507,3.36,7.03,0
1788775005,config_service,3051356,0.57,0.12,0
1788775005,siem_api,55291412,10.30,6.88,0
1788775067,event_collector,52082769,9.70,12.72,0
1788775067,scoring_engine,17385390,3.24,8.00,0
1788775067,config_service,3051356,0.57,0.11,0
1788775067,siem_api,54096035,10.08,6.74,0
1788775130,event_collector,52051312,9.70,11.69,0
1788775130,scoring_engine,17207132,3.20,7.03,0
1788775130,config_service,3051356,0.57,0.12,0
1788775130,siem_api,55763271,10.39,4.76,0
1788775192,event_collector,51998883,9.69,11.08,0
1788775192,scoring_engine,18066964,3.37,6.95,0
1788775192,config_service,3051356,0.57,0.10,0
1788775192,siem_api,55700357,10.38,9.54,0
1788775255,event_collector,51673825,9.62,12.37,0
1788775255,scoring_engine,17637048,3.28,7.44,0
1788775255,config_service,3088056,0.58,0.15,0
1788775255,siem_api,55616471,10.36,6.65,0
1788775317,event_collector,51925483,9.67,10.86,0
1788775317,scoring_engine,17720934,3.30,6.36,0
1788775317,config_service,3088056,0.58,0.13,0
1788775317,siem_api,54054092,10.07,12.84,0
1788775380,event_collector,51852083,9.66,11.47,0
1788775380,scoring_engine,17941135,3.34,7.41,0
1788775380,config_service,3092250,0.58,0.12,0
1788775380,siem_api,53959720,10.05,3.58,0
1788775442,event_collector,51810140,9.65,10.48,0
1788775442,scoring_engine,17658019,3.29,6.55,0
1788775442,config_service,3092250,0.58,0.12,0
1788775442,siem_api,55427727,10.32,9.33,0
1788775505,event_collector,51684311,9.63,10.43,0
1788775505,scoring_engine,18192793,3.39,6.30,0
1788775505,config_service,3092250,0.58,0.11,0
1788775505,siem_api,53812920,10.02,8.97,0
1788775567,event_collector,51673825,9.62,10.81,0
1788775567,scoring_engine,17658019,3.29,6.71,0
1788775567,config_service,3100639,0.58,0.12,0
1788775567,siem_api,55794728,10.39,7.42,0
1788775630,event_collector,51820625,9.65,11.82,0
1788775630,scoring_engine,17857249,3.33,7.20,0
1788775630,config_service,3100639,0.58,0.12,0
1788775630,siem_api,55165583,10.27,7.58,0
1788775692,event_collector,51998883,9.69,11.42,0
1788775692,scoring_engine,17500733,3.26,6.94,0
1788775692,config_service,3059744,0.57,0.12,0
1788775692,siem_api,54421094,10.14,11.46,0
1788775755,event_collector,51527024,9.60,10.66,0
1788775755,scoring_engine,17825792,3.32,6.76,0
1788775755,config_service,3063939,0.57,0.12,0
1788775755,siem_api,53540290,9.97,2.71,0
1788775817,event_collector,52376371,9.76,11.22,0
1788775817,scoring_engine,17238589,3.21,6.63,0
1788775817,config_service,3063939,0.57,0.11,0
1788775817,siem_api,56130273,10.46,7.78,0
1788775880,event_collector,52093255,9.70,11.02,0
1788775880,scoring_engine,17133731,3.19,7.13,0
1788775880,config_service,3063939,0.57,0.13,0
1788775880,siem_api,55322869,10.31,8.37,0
1788775942,event_collector,51862568,9.66,11.25,0
1788775942,scoring_engine,17731420,3.30,7.05,0
1788775942,config_service,3063939,0.57,0.13,0
1788775942,siem_api,55637442,10.36,6.79,0
1788776005,event_collector,52271513,9.74,11.76,0
1788776005,scoring_engine,17039360,3.17,7.66,0
1788776005,config_service,3104833,0.58,0.13,0
1788776005,siem_api,55176069,10.28,5.49,0
1788776067,event_collector,51904512,9.67,8.82,0
1788776067,scoring_engine,17395875,3.24,5.75,0
1788776067,config_service,3104833,0.58,0.14,0
1788776067,siem_api,56035901,10.44,18.32,0
1788776130,event_collector,51673825,9.62,13.77,0
1788776130,scoring_engine,16410214,3.06,7.97,0
1788776130,config_service,3366977,0.63,0.13,0
1788776130,siem_api,57126420,10.64,14.64,0
1788776193,event_collector,51065651,9.51,12.75,0
1788776193,scoring_engine,16735272,3.12,7.86,0
1788776193,config_service,3109027,0.58,0.12,0
1788776193,siem_api,53844377,10.03,9.58,0
1788776256,event_collector,50960793,9.49,13.25,0
1788776256,scoring_engine,17448304,3.25,7.40,0
1788776256,config_service,3109027,0.58,0.12,0
1788776256,siem_api,53907292,10.04,11.62,0
1788776318,event_collector,51201966,9.54,11.44,0
1788776318,scoring_engine,17112760,3.19,7.54,0
1788776318,config_service,3109027,0.58,0.12,0
1788776318,siem_api,54840524,10.22,8.24,0
1788776382,event_collector,51191480,9.54,10.32,0
1788776382,scoring_engine,17280532,3.22,6.47,0
1788776382,config_service,3117416,0.58,0.11,0
1788776382,siem_api,55553556,10.35,6.48,0
1788776444,event_collector,51883540,9.66,11.02,0
1788776444,scoring_engine,17993564,3.35,6.45,0
1788776444,config_service,3117416,0.58,0.12,0
1788776444,siem_api,54389637,10.13,6.36,0
1788776507,event_collector,51642368,9.62,10.88,0
1788776507,scoring_engine,16997416,3.17,6.24,0
1788776507,config_service,3113222,0.58,0.12,0
1788776507,siem_api,54274293,10.11,10.41,0
1788776569,event_collector,51820625,9.65,10.72,0
1788776569,scoring_engine,17207132,3.20,6.73,0
1788776569,config_service,3113222,0.58,0.12,0
1788776569,siem_api,54767124,10.20,8.00,0
1788776632,event_collector,51684311,9.63,11.47,0
1788776632,scoring_engine,17175674,3.20,7.85,0
1788776632,config_service,3117416,0.58,0.11,0
1788776632,siem_api,54777610,10.20,4.81,0
1788776694,event_collector,51642368,9.62,12.17,0
1788776694,scoring_engine,17374904,3.24,7.36,0
1788776694,config_service,3124756,0.58,0.11,0
1788776694,siem_api,54484008,10.15,6.57,0
1788776757,event_collector,51317309,9.56,11.38,0
1788776757,scoring_engine,16756244,3.12,6.79,0
1788776757,config_service,3133145,0.58,0.13,0
1788776757,siem_api,54169436,10.09,3.31,0
1788776819,event_collector,52156170,9.71,13.31,0
1788776819,scoring_engine,17102274,3.19,8.50,0
1788776819,config_service,3133145,0.58,0.14,0
1788776819,siem_api,55406755,10.32,5.81,0
1788776882,event_collector,51831111,9.65,12.55,0
1788776882,scoring_engine,17490247,3.26,7.64,0
1788776882,config_service,3137339,0.58,0.13,0
1788776882,siem_api,54242836,10.10,4.04,0
1788776944,event_collector,51443138,9.58,12.79,0
1788776944,scoring_engine,15938355,2.97,7.62,0
1788776944,config_service,3137339,0.58,0.14,0
1788776944,siem_api,54735667,10.20,11.31,0
1788777007,event_collector,51841597,9.66,12.71,0
1788777007,scoring_engine,16756244,3.12,7.84,0
1788777007,config_service,3137339,0.58,0.13,0
1788777007,siem_api,55333355,10.31,3.43,0
1788777069,event_collector,52250542,9.73,10.70,0
1788777069,scoring_engine,17207132,3.21,6.88,0
1788777069,config_service,3137339,0.58,0.12,0
1788777069,siem_api,53645148,9.99,7.87,0
1788777132,event_collector,52019855,9.69,10.23,0
1788777132,scoring_engine,16997416,3.17,6.26,0
1788777132,config_service,3145728,0.59,0.12,0
1788777132,siem_api,55060725,10.26,4.18,0
1788777194,event_collector,52313456,9.75,10.49,0
1788777194,scoring_engine,17532190,3.27,6.43,0
1788777194,config_service,3149922,0.59,0.13,0
1788777194,siem_api,56675532,10.56,12.08,0
1788777257,event_collector,51631882,9.62,11.40,0
1788777257,scoring_engine,17207132,3.21,6.48,0
1788777257,config_service,3154116,0.59,0.11,0
1788777257,siem_api,56109301,10.45,8.29,0
1788777319,event_collector,51799654,9.65,11.04,0
1788777319,scoring_engine,17469276,3.25,7.16,0
1788777319,config_service,3154116,0.59,0.12,0
1788777319,siem_api,56088330,10.45,4.36,0
1788777382,event_collector,52166656,9.72,11.90,0
1788777382,scoring_engine,17028874,3.17,7.72,0
1788777382,config_service,3154116,0.59,0.13,0
1788777382,siem_api,57315164,10.68,4.97,0
1788777444,event_collector,53152317,9.90,10.29,0
1788777444,scoring_engine,17322475,3.23,6.82,0
1788777444,config_service,3154116,0.59,0.12,0
1788777444,siem_api,59244544,11.04,7.95,0
1788777507,event_collector,52302970,9.74,11.49,0
1788777507,scoring_engine,17049845,3.18,7.42,0
1788777507,config_service,3166699,0.59,0.13,0
1788777507,siem_api,60796436,11.33,1.48,0
1788777569,event_collector,52586086,9.80,12.44,0
1788777569,scoring_engine,16924016,3.15,7.79,0
1788777569,config_service,3166699,0.59,0.12,0
1788777569,siem_api,57975767,10.80,9.84,0
1788777632,event_collector,52460257,9.77,10.05,0
1788777632,scoring_engine,17385390,3.24,6.23,0
1788777632,config_service,3166699,0.59,0.13,0
1788777632,siem_api,57787023,10.76,9.48,0
1788777694,event_collector,50918850,9.48,9.91,0
1788777694,scoring_engine,16924016,3.15,6.20,0
1788777694,config_service,3149922,0.59,0.12,0
1788777694,siem_api,58720256,10.94,18.50,0
1788777757,event_collector,51464110,9.59,12.64,0
1788777757,scoring_engine,18035507,3.36,7.08,0
1788777757,config_service,3174039,0.59,0.13,0
1788777757,siem_api,56497274,10.52,3.53,0
1788777819,event_collector,50551848,9.42,13.59,0
1788777819,scoring_engine,17039360,3.17,7.60,0
1788777819,config_service,3169845,0.59,0.13,0
1788777819,siem_api,55857643,10.40,3.30,0
1788777882,event_collector,50478448,9.40,10.33,0
1788777882,scoring_engine,16577986,3.09,6.61,0
1788777882,config_service,3162505,0.59,0.10,0
1788777882,siem_api,55543070,10.35,14.74,0
1788777944,event_collector,49964646,9.31,12.37,0
1788777944,scoring_engine,17574133,3.27,7.63,0
1788777944,config_service,3162505,0.59,0.13,0
1788777944,siem_api,55312384,10.30,4.47,0
1788778007,event_collector,50562334,9.42,11.13,0
1788778007,scoring_engine,17112760,3.19,6.72,0
1788778007,config_service,3162505,0.59,0.11,0
1788778007,siem_api,56434360,10.51,6.75,0
1788778069,event_collector,51673825,9.63,11.03,0
1788778069,scoring_engine,16745758,3.12,7.00,0
1788778069,config_service,3166699,0.59,0.11,0
1788778069,siem_api,56507760,10.53,2.68,0
1788778132,event_collector,51359252,9.57,8.86,0
1788778132,scoring_engine,16745758,3.12,5.74,0
1788778132,config_service,3169845,0.59,0.13,0
1788778132,siem_api,56811847,10.58,10.66,0
1788778194,event_collector,51663339,9.62,10.85,0
1788778194,scoring_engine,16682844,3.11,6.68,0
1788778194,config_service,3169845,0.59,0.10,0
1788778194,siem_api,55889100,10.41,6.85,0
1788778257,event_collector,51600424,9.61,11.32,0
1788778257,scoring_engine,16252928,3.03,7.72,0
1788778257,config_service,3169845,0.59,0.15,0
1788778257,siem_api,55815700,10.40,8.95,0
1788778319,event_collector,51694796,9.63,12.26,0
1788778319,scoring_engine,16389242,3.05,7.04,0
1788778319,config_service,3169845,0.59,0.11,0
1788778319,siem_api,55605985,10.36,5.74,0
1788778382,event_collector,51495567,9.59,10.27,0
1788778382,scoring_engine,16305356,3.04,6.60,0
1788778382,config_service,3210739,0.60,0.12,0
1788778382,siem_api,56172216,10.46,9.37,0
1788778444,event_collector,50583306,9.42,9.81,0
1788778444,scoring_engine,16210984,3.02,6.29,0
1788778444,config_service,3190816,0.59,0.12,0
1788778444,siem_api,55847157,10.40,5.75,0
1788778507,event_collector,50950307,9.49,11.33,0
1788778507,scoring_engine,16777216,3.13,7.10,0
1788778507,config_service,3195011,0.60,0.15,0
1788778507,siem_api,55134126,10.27,10.41,0
1788778569,event_collector,50908364,9.48,10.37,0
1788778569,scoring_engine,17658019,3.29,6.21,0
1788778569,config_service,3133145,0.58,0.13,0
1788778569,siem_api,55574528,10.35,11.08,0
1788778632,event_collector,50908364,9.48,9.41,0
1788778632,scoring_engine,16944988,3.16,5.97,0
1788778632,config_service,3133145,0.58,0.12,0
1788778632,siem_api,56591646,10.54,8.34,0
1788778695,event_collector,51998883,9.69,9.44,0
1788778695,scoring_engine,16462643,3.07,6.34,0
1788778695,config_service,3133145,0.58,0.11,0
1788778695,siem_api,57283706,10.67,9.45,0
1788778757,event_collector,50446991,9.40,10.80,0
1788778757,scoring_engine,16462643,3.07,6.47,0
1788778757,config_service,3124756,0.58,0.14,0
1788778757,siem_api,55259955,10.29,7.61,0
1788778820,event_collector,51233423,9.54,11.21,0
1788778820,scoring_engine,17091788,3.18,7.05,0
1788778820,config_service,3133145,0.58,0.11,0
1788778820,siem_api,56298045,10.49,7.90,0
1788778882,event_collector,51631882,9.62,10.00,0
1788778882,scoring_engine,17049845,3.18,6.74,0
1788778882,config_service,3141533,0.59,0.11,0
1788778882,siem_api,56958648,10.61,6.95,0
1788778945,event_collector,51873054,9.66,12.29,0
1788778945,scoring_engine,17605591,3.28,7.83,0
1788778945,config_service,3141533,0.59,0.12,0
